id,Länk,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Byggår,Förening,Energiklass,Avgift,Pris/m²,Antal besök,Adress,Pris,Beskrivning,Driftkostnad,Uteplats
761,https://www.hemnet.se/bostad/lagenhet-3rum-nilstorp-lunds-kommun-korsbarsvagen-15-20995057,Bostadsrätt,3,61.5,Ja,1,1954,HSB BRF Nilstorpsgården i Lund,F,5698,37317,440,Körsbärsvägen 15,2295000,"I det vackert rödteglade huset på Körsbärsvägen 15 finner du denna mysiga trerumslägenhet på ett skyddat läge bland uppskattade kvarter. Renoverat kök 2019. En bostad med mycket karaktär, grönskande vyer från alla fönster och ett magnifikt ljusinsläpp. Här flödar ljuset in från hela tre väderstreck och förgyller varje. Alla i bostaden är väl tilltagna vilket ger dem dess härlig volym, insynen är begränsad och mysfaktorn hög!\r\n\r\nHallen rymmer enkelt det mindre möblemanget och erbjuder goda förvaringsmöjligheter. Köket har stilrena luckor i vitt mot bänkskiva i mörkgrått. Det moderna kaklet ovan bänkskivan bidrar ytterligare till estetiken imet. Köket är väl genomtänkt med mycket förvaring, arbetsyta och utrustat med diskmaskin. På golvet ligger ett ljust trägolv mot vitmålade väggar. Det stora och ljusamet har fönster mot innergården där en naturlig matplats öppnar sig. Utanför fönstret reser sig trädgårdens höga grönska.  I vardagsrummet med vacker fiskbensparkett på golven får du enkelt plats med såväl soffmöblemang, matbord som sivbord. I direkt anslutning till vardagsrummet finner du ett av bostadens fina sovrum med inbyggd garderob och utrymme för en dubbelsängen om så önskas. Bakom en dörr i sovrummet väntar bostadens balkong i solsäkert läge. Här kan du njuta av en god kopp kaffe i den värmande södersolen. Bostadens andra sovrum som är placerat mot innergården ligger väl avskilt från resterande delar av bostaden. För att nämna några fördelar medmet har det en lugn placering utan insyn från gatan. Med ett fönster på glänt kan du höra omgivningarnas intensiva fågelsång. Dessutom upplevsmet svalt och skönt. En perfekt plats för avkoppling. Vidare erbjuds även ett badrum utrustat med wc, tvättställ och badkar. En helt fantastisk bostad som inte lämnar något att önska - måste upplevas på plats! \r\n\r\nOmrådet ing Nilstorp är fridfullt och sen länge uppskattat med sin trevlig variation av flerfamiljsbostäder, friliggande villor och radhus. Omgivningarna är lummiga och grönskande med ett stort utbud av parker, lekplatser och promenadstråk. Här bor den äsne som vill bo endast 5 minuter bort från Lunds absoluta centrum med cykel, men ändå kunna njuta av lugnet. Service- och matbutik finns alldeles i närheten. Varmt välkommen att höra av dig vid intresse!",,
762,https://www.hemnet.se/bostad/lagenhet-2rum-landsona-centrum-landsona-kommun-hantverkargatan-42b-21058776,Bostadsrätt,2,48,Ja,1,1948,HSB BRF Pingvinen i Landsona,F,3630,19792,557,Hantverkargatan 42B,950000,"Renoverad och genomgående tvåa på lugnt och lummigt läge med västerbalkong. Bostaden är belägen en halv trappa upp och har en mycket bra planlösning som är perfekt för det mindre hushållet med rymligt vardagsrum, sovrum med plats till dubbelsäng och förvaring, trivsamt kök samt rymlig hall med garderober. Sovrum och kök har utsikt mot den gröna innergården och från vardagsrummet och balkongen har man utsikt mot väster. Fina ytskikt med släta väggar som målats 2023 och nya golv i hela lägenheten. Köket totalrenoverades 2020 i stilrent grått med nya vitvaror. Badrummet renoverades av föreningen i samband med stambyte.\r\n\r\nLägenheten ligger strategiskt placerat med närhet till allt man kan behöva. För pendlaren är läget särskilt bra då tåg och buss ligger inom kort gångavstånd, vill man ut på motorvägen är det endast några minuter till påfarten. Till centrala Landsona cyklar man på ett par minuter.",3600,
763,https://www.hemnet.se/bostad/lagenhet-6rum-tradgardsstaden-ystads-kommun-per-leanders-gata-3-21137275,Bostadsrätt,6,142,Ja,1,2022,BRF Pionen 2 i Ystad,B,8436,26021,934,Per Leanders gata 3,3695000,"I den nyare stadsdelen Trädgårsstaden i Ystad väntar en imponerande sexrummare, fördelad över tre plan, på sina nya ägare. Här möts stilren design och praktiska detaljer i en perfekt symbios. Köket är en kulinarisk oas med exklusiv inredning och toppmoderna apparater, lockande till både matlagning och trevliga stunder med nära och kära.\n\nPricken över i:et är den rymliga och mysiga takterrassen, perfekt för avkoppling och sociala tillställningar. Bostaden bjuder också på en härlig uteplats både på framsidan och baksidan, vilket ger möjlighet till utomhusliv i flera väderstreck.\n\nNärheten till centrum gör vardagen bekväm och smidig, samtidigt som den egna parkeringsplatsen i anslutning till bostaden ger extra praktiskt värde. Här kan du verkligen njuta av det bästa av två världar – ett förstklassigt boende med både stil och funktion. Kom och upplev denna fantastiska bostad på plats, välkomna att höra av er för mer information och visning!",16224,Ja
764,https://www.hemnet.se/bostad/lagenhet-3rum-soder-city-helsingborgs-kommun-bollbrogatan-5a-21224695,Bostadsrätt,3,74,Nej,4,,BRF Söderkåken,E,4913,26959,363,Bollbrogatan 5A,1995000,"På trevligt läge nära stadsparken erbjuds här en lägenhet utöver det vanliga. Bo högst upp i huset i en smakfullt renoverad vindslägenhet, här kan ni flytta rakt in utan att lägga några pengar på kostsamma renoveringar. Precis utanför porten nås även den stora och lummiga Stadsparken. Stadsparken är en av de populäraste parkerna i Helsingborg med flera områden för avkoppling, picknick och utelek. Stadsbiblioteket ligger här i parken och lånar bland annat ut frisbees, boulespel och badmintonracket för utelek samt filtar.\r\n\r\nVäl innanför porten tar ni trappen upp för att sedan stiga in i denna ljusa och genomgående våning som andas en härlig känsla med stora fönsterpartier, väl tilltagen takhöjd och med bevarad charm! Här möter modern funktion äldre detaljer på ett smakfullt och tilltalande vis. Stora delar av bostaden har genomgått omfattande renoveringar under senare år.\r\n\r\nDet fria läget på översta våningen tillsammans med de stora fönsterpartierna, den generösa takhöjden och de rymliga ytorna ger hela bostaden ett härligt ljusinsläpp! Dessutom får du som medlem och boende i föreningen även tillgång till föreningens gemensamma innergård vilken är möblerad med en mindre utomhus soffgrupp.\r\n\r\nHär bor du i hjärtat av Helsingborg med endast ca 200 meter till Knutpunktens buss-/tåg- och båtförbindelser mot Kastrup och kontinenten. Hela stadens utbud av restauranger, kultur och service finner du strax utanför porten. Norra hamnen, Gröningen men också den nya stadsdelen Oceanhamnen ligger endast ett stenkast bort samtidigt som det även finns lättåtkomliga parkeringsplatser och garageplatser i närområdet. Dessutom bor ni här väldigt nära Söderpunkten, biografer men också större matbutiker.",,
765,https://www.hemnet.se/bostad/lagenhet-2rum-helsingborg-centrum-helsingborgs-kommun-norra-kyrkogatan-8-21227295,Bostadsrätt,2,63,Ja,4,1983,BRF Vikingen,E,3363,36429,580,Norra kyrkogatan 8,2295000,"Stig in i denna bostad och låt dig omslutas av en härlig atmosfär och praktiskt genomtänkt planlösning. I hallen finns gott om förvaringsmöjligheter för att hålla ordning på alla dina tillhörigheter.\r\n\r\nDet nyligen renoverade badrummet välkomnar dig med harmoniska jordnära toner, och här finner du allt du behöver för ditt dagliga välbefinnande. Utrustat med en stilren dusch, praktisk tvättmaskin och torktumlare, WC och vask, samt generösa förvaringsmöjligheter, blir varje morgonrutin en fröjd. Badrummet är nyligen renoverat och våtrumsintyg finns. \r\n\r\nÅt vänster sett från ingången nås köket. Med gott om plats för förvaring och en möjlighet att inreda med ett matsalsbord blir detta kök både funktionellt och socialt. Maskinparken i kök består av kyl och frys, diskmaskin, häll, ugn, micro samt fläkt. \r\n\r\nI nära anslutning till köket öppnar vardagsrummet upp sig framför dig och erbjuder en perfekt plats för både stora sammankomster och avkopplande stunder. Här finns gott om plats för en generös soffgrupp och tillhörande möblemang, och den tillhörande balkongen blir förlängningen av ditt vardagsrum – en plats att njuta av soliga dagar eller milda kvällar.\r\n\r\nVidare in i bostaden nås sovrummet. Här finns gott om plats för en dubbelsäng och generösa garderober, samt en praktisk klädkammare som nås i nära anslutning.\r\n\r\nMed endast 200 meter till Knutpunktens omfattande buss-, tåg- och båtförbindelser mot Kastrup och kontinenten är du alltid nära äventyr. Helsingborg bjuder på ett rikt utbud av restauranger, kultur och service, allt precis utanför din dörr. Norra hamnen och Gröningen ligger bara ett stenkast bort, och med lättåtkomliga parkeringsplatser och garage i närområdet blir din vardag både bekväm och stilfull. Välkommen till din nya drömbostad!",,
766,https://www.hemnet.se/bostad/lagenhet-2rum-eneborg-helsingborgs-kommun-ovre-eneborgsvagen-32b-21271290,Bostadsrätt,2,51,Ja,3,1942,BRF Malen 43,F,4407,14706,226,Övre Eneborgsvägen 32B,750000,"Charmig och attraktiv lägenhet med balkong mot sydväst! Denna eleganta bostad är belägen på tredje våningen av fyra och erbjuder generöst ljusflöde samt en avkopplande utsikt över den fridfulla innergården.\r\n\r\nI köket finner ni moderna materialval och en praktisk matplats. Det stora, välkomnande vardagsrummet är enkelt att möblera och rymmer både en bekväm soffgrupp och en trevlig matplats. Sovrummet är rymligt och har plats till både säng och garderob. Badrummet är fräscht och hallen erbjuder smarta förvaringslösningar.\r\n\r\nFörvaringsmöjligheter i både vindsförråd och matkällarförråd, vilket underlättar vardagen.\r\n\r\nPå Eneborg bor ni i ett populärt område med närhet till matbutiker, bekväma närbutiker och en variation av restauranger. Den vaca Viskängen, en omtyckt minigolfbana, och den natursköna Jordbodalen är alla inom räckhåll. Campus, stadskärnan, Lasarettet och Olympia är lättillgängliga till fots. Bra bussförbindelser i området erbjuder smidig transport, och Helsingborg C ligger endast cirka 10 minuters promenad bort.\r\n\r\nVarmt välkommen att boka visning!",3900,
767,https://www.hemnet.se/bostad/lagenhet-1rum-tagaborg-helsingborgs-kommun-erik-dahlbergs-gata-7c-21279776,Bostadsrätt,1,43,Ja,4,1934,BRF Kopparmölleparken,G,3793,36047,223,Erik Dahlbergs gata 7C,1550000,"Välkommen till ditt nya hem på Erik Dahlbergs gata 7, beläget på charmiga Tågaborg! Denna underbara lägenhet erbjuder en perfekt kombination av modern komfort och klassisk elegans där huset byggdes 1934.\n\nStig in i detta välkomnande hem och låt dig omedelbart omfamnas av den fräscha känslan. Det nyligen renoverade köket bjuder in till kulinariska äventyr med sin moderna design och högkvalitativa apparater. Målade väggar skapar en lugn och harmonisk atmosfär, perfekt för avkoppling efter en lång dag. \n\nDet vaca plankgolvet ger varje steg du tar en känsla av lyx och välbefinnande. Och för att ytterligare förhöja din upplevelse, njut av en kopp kaffe eller ett glas vin på den härliga balkongen i östlig riktning. Här kan du börja dagen med soluppgången eller avsluta den med en avkopplande stund med utsikt över staden. I hallen har du hela fem garderober för förvaring.\n\nMed sitt perfekta läge på Tågaborg har du allt du behöver inom räckhåll. Från pittoreska promenader längs hamnen till bekväma shoppingmöjligheter och trendiga restauranger, finns det något för alla smaker.\n\nGe dig själv förmånen att bo i denna fantastiska lägenhet på Erik Dahlbergs gata 7 och låt den bli ditt nya hem att skapa minnen i. Kontakta oss idag för att boka din visning och upptäck allt detta fantastiska hem har att erbjuda!",,
768,https://www.hemnet.se/bostad/lagenhet-5rum-norrviken-bastads-kommun-kattviksvagen-301b-21298050,Bostadsrätt,5,133,Ja,,2023,BRF Norrvikens By,C,8484,52594,257,Kattviksvägen 301B,6995000,"Välkommen till livet i Norrvikens By vid havet, nära Båstad på Bjärehalvön. Här bor du i en tidlös arkitektur med spektakulär havsutsikt och närhet till Norrvikens trädgårdar. Interiören är noggrant utformad med materialval som för naturens skönhet in i hemmet. Lyxiga faciliteter inkluderar gemensam pool, tennis- och padelbanor. Med 133 kvadratmeter över två plan, uteplatser i två väderstreck och balkong, är detta en unik möjlighet att leva det ultimata kustlivet på Bjärehalvön. Njut av morgondopp från badbryggan i området och koppla av vid det solkyssta poolområdet. Aktivera dig på våra toppmoderna tennis- och padelbanor. Allt detta, med Bjärehalvöns charm bara en stenkast bort.",,Ja
769,https://www.hemnet.se/bostad/lagenhet-2rum-galjevangen-lunds-kommun-lagerbrings-vag-2b-21319965,Bostadsrätt,2,54,Ja,3,1952,HSB BRF Backgården 1 i Lund,F,4749,35093,464,Lagerbrings Väg 2B,1895000,"Välkommen till denna tvåa med centralt och attraktivt läge på populära och trygga Lagerbrings väg. Bostaden erbjuder en  utmärkt planlösning med genomgående ljus och en läcker utsikt från balkongen i söderläge. Stort vardagsrum med utrymme för soffgrupp och matplats, ett funktionellt kök med goda förvaringsmöjligheter, helkaklat badrum med dusch samt ett stort sovrum med god förvaring. Från bostaden når man både centrum, universitetet och kommunikationsmöjligheter med en kortare promenad.",,
770,"https://www.hemnet.se/bostad/lagenhet-3,5rum-gamla-nasby-istianstads-kommun-nasbychaussen-52b-20068915",Bostadsrätt,3.5,74,Ja,3,1956,BRF Solgården,F,5340,8041,436,Näsbychaussén 52B,595000,"På Gamla Näsby ligger denna trevliga 3,5a med närhet till Kristianstads centrum, matbutiker och högskolan. Lägenheten ligger på tredje våningen i Brf Solgården och erbjuder hall, badrum, kök, vardagsrum med fransk balkong, två sovrum och matplats. Lägenheten har ett fantastiskt ljusinsläpp genom de stora nyinstallerade takfönsterna och ligger beläget precis vid en park med lekplats samt bussförbindelser finns utanför lägenhetshuset. Lägenheten stambyttes 2022 och då renoverades även hela badrummet. \r\n\r\nVälkommen att boka personlig visning!",4660,
771,"https://www.hemnet.se/bostad/lagenhet-1,5rum-lonngarden-malmo-kommun-lonngatan-36c-21327056",Bostadsrätt,1.5,48,Nej,2,,BRF Lönngården,G,3545,20729,290,Lönngatan 36C,995000,"Nu har vi nöjet att presentera denna underbara 1,5:a belägen på våning två i välskött 30-tals fastighet! Bostaden bjuder på vaca originaldetaljer som väl tilltagen takhöjd samt taosetter och brädgolv.  Stort och inbjudande kök med utrymme för matplats, fräscht badrum, spatiöst vardagsrum med fantastiskt ljusinsläpp från stora fönsterpartier samt praktisk halva och inbyggd förvaring i garderob. En bostad som måste upplevas på plats!\r\n\r\nHär bor man med närhet till storstadens puls bland gröna och lummiga innergårdar. Med goda kommunikationer i närområdet och kort cykelavstånd till Möllevångstorget och Folkets Park.\r\n\r\nVarmt välkommen att ta kontakt vid intresse!",3600,
